"WaterID","LocID","Date","season","WaterID.season","Microscopy","WaterTemp.factor","Ca.factor","pH.factor","WaterSize.factor"
244,1243,"2018-06-19","6","244.6",0,"mid","high","high","small"
244,1242,"2018-08-22","6","244.6",0,"mid","high","high","small"
244,1911,"2018-08-22","6","244.6",0,"mid","high","high","small"
244,1243,"2018-08-22","6","244.6",0,"mid","high","high","small"
244,1243,"2019-06-25","7","244.7",0,"low","high","high","small"
244,1242,"2019-06-25","7","244.7",0,"low","high","high","small"
244,1240,"2019-06-25","7","244.7",0,"low","high","high","small"
244,1242,"2019-08-21","7","244.7",0,"low","high","high","small"
244,1911,"2019-08-21","7","244.7",0,"low","high","high","small"
244,1243,"2019-08-21","7","244.7",0,"low","high","high","small"
244,1242,"2020-06-23","8","244.8",0,"low","high","high","small"
244,1243,"2020-06-23","8","244.8",0,"low","high","high","small"
244,1911,"2020-06-23","8","244.8",0,"low","high","high","small"
244,1911,"2020-08-25","8","244.8",0,"mid","high","high","small"
244,1242,"2020-08-25","8","244.8",0,"mid","high","high","small"
244,1243,"2020-08-25","8","244.8",0,"mid","high","high","small"
250,566,"2013-08-21","1","250.1",0,"mid","moderate","high","large"
250,570,"2013-08-21","1","250.1",0,"mid","moderate","high","large"
250,568,"2013-08-21","1","250.1",0,"mid","moderate","high","large"
250,569,"2013-08-21","1","250.1",0,"mid","moderate","high","large"
254,1248,"2016-07-15","4","254.4",0,"mid","high","high","larger"
254,1248,"2015-09-26","3","254.3",0,"mid","high","high","larger"
254,1248,"2017-08-30","5","254.5",0,"mid","high","high","larger"
254,1248,"2017-08-30","5","254.5",0,"mid","high","high","larger"
254,1248,"2017-08-30","5","254.5",0,"mid","high","high","larger"
258,1716,"2013-06-20","1","258.1",0,"mid","high","high","small"
258,1716,"2014-08-20","2","258.2",0,"low","high","high","small"
258,1715,"2015-07-28","3","258.3",0,"mid","high","high","small"
258,1715,"2015-07-28","3","258.3",0,"mid","high","high","small"
258,1864,"2017-09-28","5","258.5",0,"mid","high","high","small"
258,1865,"2017-09-28","5","258.5",0,"mid","high","high","small"
258,1866,"2017-09-28","5","258.5",0,"mid","high","high","small"
258,1864,"2018-10-29","7","258.7",0,"low","high","high","small"
258,1866,"2019-06-17","7","258.7",0,"low","high","high","small"
258,1864,"2019-06-17","7","258.7",0,"low","high","high","small"
258,1715,"2019-06-17","7","258.7",0,"low","high","high","small"
258,1866,"2020-05-28","8","258.8",0,"low","high","high","small"
258,1864,"2020-05-28","8","258.8",0,"low","high","high","small"
258,1715,"2020-05-28","8","258.8",0,"low","high","high","small"
261,785,"2013-07-16","1","261.1",0,"mid","high","high","small"
261,786,"2013-07-16","1","261.1",0,"mid","high","high","small"
261,782,"2013-07-16","1","261.1",0,"mid","high","high","small"
261,785,"2014-07-14","2","261.2",0,"mid","high","high","small"
261,785,"2014-07-14","2","261.2",0,"mid","high","high","small"
261,785,"2014-07-14","2","261.2",0,"mid","high","high","small"
261,784,"2014-09-12","2","261.2",0,"mid","high","high","small"
261,786,"2014-09-12","2","261.2",0,"mid","high","high","small"
261,782,"2014-09-12","2","261.2",0,"mid","high","high","small"
261,784,"2015-06-09","3","261.3",0,"low","high","high","small"
261,786,"2015-06-09","3","261.3",0,"low","high","high","small"
261,782,"2015-06-09","3","261.3",0,"low","high","high","small"
261,783,"2015-06-09","3","261.3",0,"low","high","high","small"
261,784,"2015-07-09","3","261.3",0,"mid","high","high","small"
261,786,"2015-07-09","3","261.3",0,"mid","high","high","small"
261,782,"2015-07-09","3","261.3",0,"mid","high","high","small"
261,783,"2015-07-09","3","261.3",0,"mid","high","high","small"
261,784,"2015-08-20","3","261.3",0,"mid","high","high","small"
261,786,"2015-08-20","3","261.3",0,"mid","high","high","small"
261,782,"2015-08-20","3","261.3",0,"mid","high","high","small"
261,783,"2015-08-20","3","261.3",0,"mid","high","high","small"
261,784,"2016-06-13","4","261.4",0,"mid","high","high","small"
261,786,"2016-06-13","4","261.4",0,"mid","high","high","small"
261,782,"2016-06-13","4","261.4",0,"mid","high","high","small"
261,783,"2016-06-13","4","261.4",0,"mid","high","high","small"
261,785,"2016-06-13","4","261.4",0,"mid","high","high","small"
261,784,"2016-07-13","4","261.4",0,"mid","high","high","small"
261,786,"2016-07-13","4","261.4",0,"mid","high","high","small"
261,782,"2016-07-13","4","261.4",0,"mid","high","high","small"
261,784,"2016-08-01","4","261.4",0,"mid","high","high","small"
261,786,"2016-08-01","4","261.4",0,"mid","high","high","small"
261,782,"2016-08-01","4","261.4",0,"mid","high","high","small"
261,783,"2016-08-01","4","261.4",0,"mid","high","high","small"
261,785,"2017-06-21","5","261.5",0,"low","high","high","small"
261,785,"2017-06-21","5","261.5",0,"low","high","high","small"
261,785,"2017-06-21","5","261.5",0,"low","high","high","small"
261,785,"2017-06-21","5","261.5",0,"low","high","high","small"
261,785,"2017-07-13","5","261.5",0,"mid","high","high","small"
261,785,"2017-07-13","5","261.5",0,"mid","high","high","small"
261,785,"2017-07-13","5","261.5",0,"mid","high","high","small"
261,785,"2017-08-14","5","261.5",0,"low","high","high","small"
261,785,"2017-08-14","5","261.5",0,"low","high","high","small"
261,785,"2017-08-14","5","261.5",0,"low","high","high","small"
261,782,"2018-05-28","6","261.6",0,"mid","high","high","small"
261,783,"2018-05-28","6","261.6",0,"mid","high","high","small"
261,786,"2018-05-28","6","261.6",0,"mid","high","high","small"
261,784,"2018-05-28","6","261.6",0,"mid","high","high","small"
261,782,"2018-06-18","6","261.6",0,"low","high","high","small"
261,783,"2018-06-18","6","261.6",0,"low","high","high","small"
261,784,"2018-07-18","6","261.6",0,"high","high","high","small"
261,783,"2018-07-18","6","261.6",0,"high","high","high","small"
261,783,"2018-07-18","6","261.6",0,"high","high","high","small"
261,782,"2018-07-18","6","261.6",0,"high","high","high","small"
261,785,"2018-08-06","6","261.6",0,"mid","high","high","small"
261,786,"2018-08-06","6","261.6",0,"mid","high","high","small"
261,783,"2018-08-06","6","261.6",0,"mid","high","high","small"
261,782,"2018-08-06","6","261.6",0,"mid","high","high","small"
261,784,"2018-09-13","6","261.6",0,"mid","high","high","small"
261,782,"2018-09-13","6","261.6",0,"mid","high","high","small"
261,782,"2018-09-13","6","261.6",0,"mid","high","high","small"
261,782,"2018-09-13","6","261.6",0,"mid","high","high","small"
261,2052,"2019-06-17","7","261.7",0,"low","high","high","small"
261,782,"2019-06-17","7","261.7",0,"low","high","high","small"
261,784,"2019-06-17","7","261.7",0,"low","high","high","small"
261,2082,"2019-07-18","7","261.7",0,"low","high","high","small"
261,783,"2019-07-18","7","261.7",0,"low","high","high","small"
261,782,"2019-07-18","7","261.7",0,"low","high","high","small"
261,2052,"2019-07-18","7","261.7",0,"low","high","high","small"
261,784,"2019-07-18","7","261.7",0,"low","high","high","small"
261,2082,"2019-08-12","7","261.7",0,"mid","high","high","small"
261,2052,"2019-08-12","7","261.7",0,"mid","high","high","small"
261,782,"2019-08-12","7","261.7",0,"mid","high","high","small"
261,2082,"2019-08-12","7","261.7",0,"mid","high","high","small"
261,786,"2019-09-19","7","261.7",0,"mid","high","high","small"
261,2052,"2019-09-19","7","261.7",0,"mid","high","high","small"
261,785,"2019-09-19","7","261.7",0,"mid","high","high","small"
261,782,"2019-09-19","7","261.7",0,"mid","high","high","small"
261,2052,"2020-06-01","8","261.8",0,"low","high","high","small"
261,2082,"2020-06-01","8","261.8",0,"low","high","high","small"
261,784,"2020-06-01","8","261.8",0,"low","high","high","small"
261,786,"2020-06-01","8","261.8",0,"low","high","high","small"
261,782,"2020-06-23","8","261.8",0,"low","high","high","small"
261,2052,"2020-06-23","8","261.8",0,"low","high","high","small"
261,2284,"2020-06-23","8","261.8",0,"low","high","high","small"
261,2283,"2020-06-23","8","261.8",0,"low","high","high","small"
261,2052,"2020-07-21","8","261.8",0,"mid","high","high","small"
261,786,"2020-07-21","8","261.8",0,"mid","high","high","small"
261,2283,"2020-07-21","8","261.8",0,"mid","high","high","small"
261,2335,"2020-07-21","8","261.8",0,"mid","high","high","small"
261,786,"2020-08-11","8","261.8",0,"mid","high","high","small"
261,783,"2020-08-11","8","261.8",0,"mid","high","high","small"
261,2283,"2020-08-11","8","261.8",0,"mid","high","high","small"
261,2335,"2020-08-11","8","261.8",0,"mid","high","high","small"
261,785,"2020-09-24","8","261.8",0,"mid","high","high","small"
261,2283,"2020-09-24","8","261.8",0,"mid","high","high","small"
261,784,"2020-09-24","8","261.8",0,"mid","high","high","small"
262,301,"2013-07-24","1","262.1",0,"mid","high","high","small"
262,301,"2013-07-24","1","262.1",0,"mid","high","high","small"
262,298,"2014-07-22","2","262.2",0,"mid","high","high","small"
262,299,"2014-07-22","2","262.2",0,"mid","high","high","small"
262,300,"2014-07-22","2","262.2",0,"mid","high","high","small"
262,298,"2015-06-24","3","262.3",0,"mid","high","high","small"
262,299,"2015-06-24","3","262.3",0,"mid","high","high","small"
262,300,"2015-06-24","3","262.3",0,"mid","high","high","small"
262,298,"2015-07-22","3","262.3",0,"mid","high","high","small"
262,299,"2015-07-22","3","262.3",0,"mid","high","high","small"
262,300,"2015-07-22","3","262.3",0,"mid","high","high","small"
262,298,"2015-08-31","3","262.3",0,"mid","high","high","small"
262,299,"2015-08-31","3","262.3",0,"mid","high","high","small"
262,300,"2015-08-31","3","262.3",0,"mid","high","high","small"
262,298,"2016-07-08","4","262.4",0,"mid","high","high","small"
262,299,"2016-07-08","4","262.4",0,"mid","high","high","small"
262,300,"2016-07-08","4","262.4",0,"mid","high","high","small"
262,298,"2016-07-27","4","262.4",0,"mid","high","high","small"
262,299,"2016-07-27","4","262.4",0,"mid","high","high","small"
262,300,"2016-07-27","4","262.4",0,"mid","high","high","small"
262,301,"2017-05-30","5","262.5",0,"low","high","high","small"
262,301,"2017-05-30","5","262.5",0,"low","high","high","small"
262,299,"2018-07-23","6","262.6",0,"mid","high","high","small"
262,1991,"2018-07-23","6","262.6",0,"mid","high","high","small"
262,298,"2018-07-23","6","262.6",0,"mid","high","high","small"
262,299,"2020-07-28","8","262.8",0,"mid","high","high","small"
262,1991,"2020-07-28","8","262.8",0,"mid","high","high","small"
263,1523,"2013-05-20","1","263.1",0,"low","unknown","moderate","larger"
263,1523,"2013-06-18","1","263.1",0,"mid","unknown","moderate","larger"
263,1523,"2013-07-22","1","263.1",0,"mid","unknown","moderate","larger"
263,1523,"2013-08-05","1","263.1",0,"mid","unknown","moderate","larger"
263,1523,"2013-09-11","1","263.1",0,"mid","unknown","moderate","larger"
263,1523,"2014-05-19","2","263.2",0,"low","unknown","moderate","larger"
263,1523,"2014-06-02","2","263.2",0,"low","unknown","moderate","larger"
263,1523,"2014-08-13","2","263.2",0,"low","unknown","moderate","larger"
263,1523,"2015-06-16","3","263.3",0,"mid","unknown","moderate","larger"
263,1523,"2015-09-09","3","263.3",0,"mid","unknown","moderate","larger"
263,1523,"2016-08-01","4","263.4",0,"mid","unknown","moderate","larger"
263,1523,"2016-09-08","4","263.4",0,"mid","unknown","moderate","larger"
263,1523,"2017-05-23","5","263.5",0,"mid","unknown","moderate","larger"
263,1523,"2017-06-21","5","263.5",0,"mid","unknown","moderate","larger"
263,1523,"2017-07-20","5","263.5",0,"mid","unknown","moderate","larger"
263,1523,"2017-09-14","5","263.5",0,"mid","unknown","moderate","larger"
263,1521,"2018-05-22","6","263.6",0,"mid","unknown","moderate","larger"
263,1521,"2018-07-10","6","263.6",0,"mid","unknown","moderate","larger"
263,1523,"2019-05-14","7","263.7",0,"mid","unknown","moderate","larger"
263,1523,"2019-06-11","7","263.7",0,"mid","unknown","moderate","larger"
263,2090,"2019-07-23","7","263.7",0,"mid","unknown","moderate","larger"
263,2090,"2019-09-10","7","263.7",0,"mid","unknown","moderate","larger"
264,1689,"2013-06-11","1","264.1",0,"mid","unknown","minimal","small"
264,1689,"2013-07-16","1","264.1",0,"mid","unknown","minimal","small"
264,1689,"2013-08-06","1","264.1",0,"mid","unknown","minimal","small"
264,1689,"2014-06-04","2","264.2",0,"mid","unknown","minimal","small"
264,1689,"2014-08-13","2","264.2",0,"mid","unknown","minimal","small"
264,1689,"2015-06-17","3","264.3",0,"mid","unknown","minimal","small"
264,1689,"2015-08-25","3","264.3",0,"mid","unknown","minimal","small"
264,1689,"2016-08-04","4","264.4",0,"mid","unknown","minimal","small"
264,1689,"2016-09-12","4","264.4",0,"mid","unknown","minimal","small"
264,1689,"2017-06-20","5","264.5",0,"mid","unknown","minimal","small"
264,1689,"2017-09-20","5","264.5",0,"mid","unknown","minimal","small"
264,1689,"2018-06-07","6","264.6",0,"mid","unknown","minimal","small"
264,1689,"2018-07-12","6","264.6",0,"mid","unknown","minimal","small"
264,1689,"2019-05-20","7","264.7",0,"mid","unknown","minimal","small"
264,2089,"2019-07-22","7","264.7",0,"mid","unknown","minimal","small"
264,2089,"2019-09-19","7","264.7",0,"mid","unknown","minimal","small"
265,141,"2013-04-24","1","265.1",0,"mid","moderate","high","small"
265,140,"2013-04-24","1","265.1",0,"mid","moderate","high","small"
265,141,"2013-05-22","1","265.1",0,"mid","moderate","high","small"
265,140,"2013-05-22","1","265.1",0,"mid","moderate","high","small"
265,142,"2013-05-22","1","265.1",0,"mid","moderate","high","small"
265,141,"2013-07-10","1","265.1",0,"mid","moderate","high","small"
265,140,"2013-07-10","1","265.1",0,"mid","moderate","high","small"
265,142,"2013-07-10","1","265.1",0,"mid","moderate","high","small"
265,141,"2013-08-27","1","265.1",0,"mid","moderate","high","small"
265,140,"2013-08-27","1","265.1",0,"mid","moderate","high","small"
265,142,"2013-08-27","1","265.1",0,"mid","moderate","high","small"
265,141,"2013-11-05","2","265.2",0,"low","moderate","high","small"
265,141,"2014-04-02","2","265.2",0,"low","moderate","high","small"
265,140,"2014-04-02","2","265.2",0,"low","moderate","high","small"
265,142,"2014-04-02","2","265.2",0,"low","moderate","high","small"
265,141,"2014-06-05","2","265.2",0,"mid","moderate","high","small"
265,140,"2014-06-05","2","265.2",0,"mid","moderate","high","small"
265,142,"2014-06-05","2","265.2",0,"mid","moderate","high","small"
265,141,"2014-10-16","3","265.3",0,"mid","moderate","high","small"
265,140,"2014-10-16","3","265.3",0,"mid","moderate","high","small"
265,142,"2014-10-16","3","265.3",0,"mid","moderate","high","small"
265,143,"2015-05-20","3","265.3",0,"mid","moderate","high","small"
265,142,"2015-05-20","3","265.3",0,"mid","moderate","high","small"
265,141,"2015-05-20","3","265.3",0,"mid","moderate","high","small"
265,144,"2015-05-20","3","265.3",0,"mid","moderate","high","small"
265,143,"2015-07-22","3","265.3",0,"mid","moderate","high","small"
265,142,"2015-07-22","3","265.3",0,"mid","moderate","high","small"
265,141,"2015-07-22","3","265.3",0,"mid","moderate","high","small"
265,144,"2015-07-22","3","265.3",0,"mid","moderate","high","small"
265,143,"2015-09-02","3","265.3",0,"high","moderate","high","small"
265,142,"2015-09-02","3","265.3",0,"high","moderate","high","small"
265,141,"2015-09-02","3","265.3",0,"high","moderate","high","small"
265,144,"2015-09-02","3","265.3",0,"high","moderate","high","small"
265,141,"2016-04-20","4","265.4",0,"mid","moderate","high","small"
265,144,"2016-04-20","4","265.4",0,"mid","moderate","high","small"
265,142,"2016-04-20","4","265.4",0,"mid","moderate","high","small"
265,143,"2016-04-20","4","265.4",0,"mid","moderate","high","small"
265,141,"2016-05-23","4","265.4",0,"mid","moderate","high","small"
265,144,"2016-05-23","4","265.4",0,"mid","moderate","high","small"
265,142,"2016-05-23","4","265.4",0,"mid","moderate","high","small"
265,143,"2016-05-23","4","265.4",0,"mid","moderate","high","small"
265,141,"2016-06-29","4","265.4",0,"mid","moderate","high","small"
265,144,"2016-06-29","4","265.4",0,"mid","moderate","high","small"
265,142,"2016-06-29","4","265.4",0,"mid","moderate","high","small"
265,143,"2016-06-29","4","265.4",0,"mid","moderate","high","small"
265,141,"2016-07-20","4","265.4",0,"mid","moderate","high","small"
265,144,"2016-07-20","4","265.4",0,"mid","moderate","high","small"
265,142,"2016-07-20","4","265.4",0,"mid","moderate","high","small"
265,143,"2016-07-20","4","265.4",0,"mid","moderate","high","small"
265,141,"2017-07-06","5","265.5",0,"mid","moderate","high","small"
265,144,"2017-07-06","5","265.5",0,"mid","moderate","high","small"
265,142,"2017-07-06","5","265.5",0,"mid","moderate","high","small"
265,143,"2017-07-06","5","265.5",0,"mid","moderate","high","small"
265,141,"2017-08-03","5","265.5",0,"mid","moderate","high","small"
265,144,"2017-08-03","5","265.5",0,"mid","moderate","high","small"
265,142,"2017-08-03","5","265.5",0,"mid","moderate","high","small"
265,143,"2017-08-03","5","265.5",0,"mid","moderate","high","small"
265,141,"2017-09-06","5","265.5",0,"low","moderate","high","small"
265,144,"2017-09-06","5","265.5",0,"low","moderate","high","small"
265,142,"2017-09-06","5","265.5",0,"low","moderate","high","small"
265,143,"2017-09-06","5","265.5",0,"low","moderate","high","small"
265,143,"2018-04-27","6","265.6",0,"low","moderate","high","small"
265,142,"2018-04-27","6","265.6",0,"low","moderate","high","small"
265,141,"2018-04-27","6","265.6",0,"low","moderate","high","small"
265,143,"2018-05-29","6","265.6",0,"mid","moderate","high","small"
265,142,"2018-05-29","6","265.6",0,"mid","moderate","high","small"
265,141,"2018-05-29","6","265.6",0,"mid","moderate","high","small"
265,143,"2018-06-26","6","265.6",0,"mid","moderate","high","small"
265,142,"2018-06-26","6","265.6",0,"mid","moderate","high","small"
265,141,"2018-06-26","6","265.6",0,"mid","moderate","high","small"
265,143,"2018-07-18","6","265.6",0,"mid","moderate","high","small"
265,142,"2018-07-18","6","265.6",0,"mid","moderate","high","small"
265,141,"2018-07-18","6","265.6",0,"mid","moderate","high","small"
265,143,"2018-08-21","6","265.6",0,"mid","moderate","high","small"
265,142,"2018-08-21","6","265.6",0,"mid","moderate","high","small"
265,141,"2018-08-21","6","265.6",0,"mid","moderate","high","small"
265,143,"2018-09-06","6","265.6",0,"low","moderate","high","small"
265,142,"2018-09-06","6","265.6",0,"low","moderate","high","small"
265,141,"2018-09-06","6","265.6",0,"low","moderate","high","small"
265,143,"2019-05-02","7","265.7",0,"low","moderate","high","small"
265,142,"2019-06-06","7","265.7",0,"low","moderate","high","small"
265,143,"2019-06-06","7","265.7",0,"low","moderate","high","small"
265,143,"2019-07-18","7","265.7",0,"low","moderate","high","small"
265,142,"2019-07-18","7","265.7",0,"low","moderate","high","small"
265,143,"2019-08-27","7","265.7",0,"low","moderate","high","small"
265,142,"2019-08-27","7","265.7",0,"low","moderate","high","small"
266,1320,"2013-04-23","1","266.1",0,"mid","moderate","high","small"
266,1320,"2013-04-23","1","266.1",0,"mid","moderate","high","small"
266,1320,"2013-05-22","1","266.1",0,"mid","moderate","high","small"
266,1320,"2013-05-22","1","266.1",0,"mid","moderate","high","small"
266,1320,"2013-07-10","1","266.1",0,"mid","moderate","high","small"
266,1320,"2013-07-10","1","266.1",0,"mid","moderate","high","small"
266,1320,"2013-08-27","1","266.1",0,"mid","moderate","high","small"
266,1320,"2013-08-27","1","266.1",0,"mid","moderate","high","small"
266,1320,"2014-04-02","2","266.2",0,"low","moderate","high","small"
266,1320,"2014-04-02","2","266.2",0,"low","moderate","high","small"
266,1320,"2014-06-05","2","266.2",0,"mid","moderate","high","small"
266,1320,"2014-06-05","2","266.2",0,"mid","moderate","high","small"
266,1320,"2014-10-16","3","266.3",0,"mid","moderate","high","small"
266,1320,"2014-10-16","3","266.3",0,"mid","moderate","high","small"
266,1319,"2015-05-20","3","266.3",0,"mid","moderate","high","small"
266,1319,"2015-07-22","3","266.3",0,"mid","moderate","high","small"
266,1319,"2015-09-02","3","266.3",0,"high","moderate","high","small"
266,1319,"2016-05-23","4","266.4",0,"mid","moderate","high","small"
266,1319,"2016-06-29","4","266.4",0,"mid","moderate","high","small"
266,1319,"2016-07-20","4","266.4",0,"mid","moderate","high","small"
266,1320,"2016-07-20","4","266.4",0,"mid","moderate","high","small"
266,1319,"2017-07-06","5","266.5",0,"mid","moderate","high","small"
266,1319,"2017-08-03","5","266.5",0,"mid","moderate","high","small"
266,1319,"2017-09-06","5","266.5",0,"low","moderate","high","small"
266,1319,"2018-04-27","6","266.6",0,"low","moderate","high","small"
266,1319,"2018-05-30","6","266.6",0,"mid","moderate","high","small"
266,1319,"2018-07-18","6","266.6",0,"mid","moderate","high","small"
266,1319,"2018-08-21","6","266.6",0,"mid","moderate","high","small"
266,1319,"2018-09-06","6","266.6",0,"low","moderate","high","small"
266,1319,"2019-06-04","7","266.7",0,"low","moderate","high","small"
266,2014,"2019-06-04","7","266.7",0,"low","moderate","high","small"
266,2014,"2019-07-18","7","266.7",0,"low","moderate","high","small"
266,2014,"2019-08-27","7","266.7",0,"low","moderate","high","small"
266,1319,"2019-08-27","7","266.7",0,"low","moderate","high","small"
267,1592,"2013-04-24","1","267.1",0,"mid","moderate","high","large"
267,1591,"2013-04-24","1","267.1",0,"mid","moderate","high","large"
267,1592,"2013-05-22","1","267.1",0,"mid","moderate","high","large"
267,1591,"2013-05-22","1","267.1",0,"mid","moderate","high","large"
267,1594,"2013-05-22","1","267.1",0,"mid","moderate","high","large"
267,1592,"2013-07-10","1","267.1",0,"mid","moderate","high","large"
267,1591,"2013-07-10","1","267.1",0,"mid","moderate","high","large"
267,1594,"2013-07-10","1","267.1",0,"mid","moderate","high","large"
267,1592,"2013-08-27","1","267.1",0,"mid","moderate","high","large"
267,1591,"2013-08-27","1","267.1",0,"mid","moderate","high","large"
267,1594,"2013-08-27","1","267.1",0,"mid","moderate","high","large"
267,1594,"2013-11-05","2","267.2",0,"low","moderate","high","large"
267,1592,"2014-04-02","2","267.2",0,"low","moderate","high","large"
267,1591,"2014-04-02","2","267.2",0,"low","moderate","high","large"
267,1594,"2014-04-02","2","267.2",0,"low","moderate","high","large"
267,1592,"2014-06-05","2","267.2",0,"mid","moderate","high","large"
267,1591,"2014-06-05","2","267.2",0,"mid","moderate","high","large"
267,1594,"2014-06-05","2","267.2",0,"mid","moderate","high","large"
267,1592,"2014-10-16","3","267.3",0,"mid","moderate","high","large"
267,1591,"2014-10-16","3","267.3",0,"mid","moderate","high","large"
267,1594,"2014-10-16","3","267.3",0,"mid","moderate","high","large"
267,1593,"2015-05-20","3","267.3",0,"mid","moderate","high","large"
267,1591,"2015-05-20","3","267.3",0,"mid","moderate","high","large"
267,1593,"2015-07-22","3","267.3",0,"mid","moderate","high","large"
267,1591,"2015-07-22","3","267.3",0,"mid","moderate","high","large"
267,1593,"2015-09-02","3","267.3",0,"high","moderate","high","large"
267,1591,"2015-09-02","3","267.3",0,"high","moderate","high","large"
267,1593,"2016-04-20","4","267.4",0,"mid","moderate","high","large"
267,1591,"2016-04-20","4","267.4",0,"mid","moderate","high","large"
267,1593,"2016-05-23","4","267.4",0,"mid","moderate","high","large"
267,1591,"2016-05-23","4","267.4",0,"mid","moderate","high","large"
267,1593,"2016-06-29","4","267.4",0,"mid","moderate","high","large"
267,1591,"2016-06-29","4","267.4",0,"mid","moderate","high","large"
267,1593,"2016-07-20","4","267.4",0,"mid","moderate","high","large"
267,1591,"2016-07-20","4","267.4",0,"mid","moderate","high","large"
267,1592,"2017-07-06","5","267.5",0,"mid","moderate","high","large"
267,1591,"2017-07-06","5","267.5",0,"mid","moderate","high","large"
267,1592,"2017-08-03","5","267.5",0,"mid","moderate","high","large"
267,1591,"2017-08-03","5","267.5",0,"mid","moderate","high","large"
267,1592,"2017-09-06","5","267.5",0,"low","moderate","high","large"
267,1591,"2017-09-06","5","267.5",0,"low","moderate","high","large"
267,1591,"2018-04-27","6","267.6",0,"low","moderate","high","large"
267,1591,"2018-05-31","6","267.6",0,"mid","moderate","high","large"
267,1593,"2018-05-31","6","267.6",0,"mid","moderate","high","large"
267,1591,"2018-07-18","6","267.6",0,"mid","moderate","high","large"
267,1593,"2018-07-18","6","267.6",0,"mid","moderate","high","large"
267,1591,"2018-08-21","6","267.6",0,"mid","moderate","high","large"
267,1593,"2018-08-21","6","267.6",0,"mid","moderate","high","large"
267,1591,"2018-09-06","6","267.6",0,"low","moderate","high","large"
267,1593,"2018-09-06","6","267.6",0,"low","moderate","high","large"
267,1591,"2019-05-02","7","267.7",0,"low","moderate","high","large"
267,1593,"2019-06-06","7","267.7",0,"low","moderate","high","large"
267,1591,"2019-06-06","7","267.7",0,"low","moderate","high","large"
267,1593,"2019-07-18","7","267.7",0,"low","moderate","high","large"
267,1591,"2019-07-18","7","267.7",0,"low","moderate","high","large"
267,1593,"2019-08-30","7","267.7",0,"low","moderate","high","large"
267,1591,"2019-08-30","7","267.7",0,"low","moderate","high","large"
269,37,"2013-01-30","1","269.1",0,"mid","high","high","medium"
269,38,"2013-01-30","1","269.1",0,"mid","high","high","medium"
269,39,"2013-01-30","1","269.1",0,"mid","high","high","medium"
269,35,"2013-01-30","1","269.1",0,"mid","high","high","medium"
269,37,"2013-02-26","1","269.1",0,"mid","high","high","medium"
269,38,"2013-02-26","1","269.1",0,"mid","high","high","medium"
269,39,"2013-02-26","1","269.1",0,"mid","high","high","medium"
269,35,"2013-02-26","1","269.1",0,"mid","high","high","medium"
269,37,"2013-04-09","1","269.1",0,"mid","high","high","medium"
269,38,"2013-04-09","1","269.1",0,"mid","high","high","medium"
269,39,"2013-04-09","1","269.1",0,"mid","high","high","medium"
269,35,"2013-04-10","1","269.1",0,"mid","high","high","medium"
269,37,"2013-05-29","1","269.1",0,"mid","high","high","medium"
269,38,"2013-05-29","1","269.1",0,"mid","high","high","medium"
269,39,"2013-05-29","1","269.1",0,"mid","high","high","medium"
269,35,"2013-05-29","1","269.1",0,"mid","high","high","medium"
269,38,"2013-07-12","1","269.1",0,"high","high","high","medium"
269,39,"2013-07-12","1","269.1",0,"high","high","high","medium"
269,37,"2013-08-21","1","269.1",0,"mid","high","high","medium"
269,38,"2013-08-21","1","269.1",0,"mid","high","high","medium"
269,39,"2013-08-21","1","269.1",0,"mid","high","high","medium"
269,35,"2013-08-21","1","269.1",0,"mid","high","high","medium"
269,37,"2014-01-28","2","269.2",0,"mid","high","high","medium"
269,38,"2014-01-28","2","269.2",0,"mid","high","high","medium"
269,39,"2014-01-28","2","269.2",0,"mid","high","high","medium"
269,35,"2014-01-28","2","269.2",0,"mid","high","high","medium"
269,37,"2014-02-26","2","269.2",0,"mid","high","high","medium"
269,38,"2014-02-26","2","269.2",0,"mid","high","high","medium"
269,39,"2014-02-26","2","269.2",0,"mid","high","high","medium"
269,35,"2014-02-26","2","269.2",0,"mid","high","high","medium"
269,37,"2014-03-25","2","269.2",0,"mid","high","high","medium"
269,38,"2014-03-25","2","269.2",0,"mid","high","high","medium"
269,39,"2014-03-25","2","269.2",0,"mid","high","high","medium"
269,35,"2014-03-26","2","269.2",0,"mid","high","high","medium"
269,37,"2014-04-28","2","269.2",0,"mid","high","high","medium"
269,38,"2014-04-28","2","269.2",0,"mid","high","high","medium"
269,39,"2014-04-28","2","269.2",0,"mid","high","high","medium"
269,35,"2014-04-28","2","269.2",0,"mid","high","high","medium"
269,37,"2014-05-28","2","269.2",0,"mid","high","high","medium"
269,38,"2014-05-28","2","269.2",0,"mid","high","high","medium"
269,39,"2014-05-28","2","269.2",0,"mid","high","high","medium"
269,35,"2014-05-28","2","269.2",0,"mid","high","high","medium"
269,37,"2014-07-30","2","269.2",0,"high","high","high","medium"
269,38,"2014-07-30","2","269.2",0,"high","high","high","medium"
269,39,"2014-07-30","2","269.2",0,"high","high","high","medium"
269,35,"2014-07-30","2","269.2",0,"high","high","high","medium"
269,37,"2014-08-26","2","269.2",0,"mid","high","high","medium"
269,38,"2014-08-26","2","269.2",0,"mid","high","high","medium"
269,39,"2014-08-26","2","269.2",0,"mid","high","high","medium"
269,35,"2014-08-26","2","269.2",0,"mid","high","high","medium"
269,37,"2014-09-30","2","269.2",0,"mid","high","high","medium"
